mdate,key,author,editor,title,pages,year,volume,journal,number,url,ee,address,booktitle,month,cdrom,publisher,note,crossref,isbn,series,school,chapter,cite
2015-09-09,journalstkdeWangQXLS13,Wei Wang 0011|Jianbin Qin|Chuan Xiao|Xuemin Lin|Heng Tao Shen,,VChunkJoin: An Efficient Algorithm for Edit Similarity Joins.,1916-1929,2013,25,IEEE Trans. Knowl. Data Eng.,8,db/journals/tkde/tkde25.html#WangQXLS13,http://doi.ieeecomputersociety.org/10.1109/TKDE.2012.79,,,,,,,,,,,,journalsactaMilner96
2015-09-09,journalstkdeHsuW06,Chung-Chian Hsu|Sheng-Hsuan Wang,,An Integrated Framework for Visualized and Exploratory Pattern Discovery in Mixed Data.,161-173,2006,18,IEEE Trans. Knowl. Data Eng.,2,db/journals/tkde/tkde18.html#HsuW06,http://doi.ieeecomputersociety.org/10.1109/TKDE.2006.23,,,,,,,,,,,,journalsactaSimon83
2015-09-08,journalstkdeLiuD97,Jiming Liu|Michel Desmarais,,A Method of Learning Implication Networks from Empirical Data: Algorithm and Monte-Carlo Simulation-Based Validation.,990-1004,1997,9,IEEE Trans. Knowl. Data Eng.,6,db/journals/tkde/tkde9.html#LiuD97,http://doi.ieeecomputersociety.org/10.1109/69.649321,,,,,,,,,,,,journalsactaKhomenkoKKV06
2015-09-09,journalstkdeSuH09,Chao-Ton Su|Yu-Hsiang Hsiao,,Multiclass MTS for Simultaneous Feature Selection and Classification.,192-205,2009,21,IEEE Trans. Knowl. Data Eng.,2,1.html#SuH09,http://doi.ieeecomputersociety.org/10.1109/TKDE.2008.128,,,,,,,,,,,,journalsactaHonkala11
2015-09-08,journalstkdeMeoQU11,Pasquale De Meo|Giovanni Quattrone|Domenico Ursino,,Integration of the HL7 Standard in a Multiagent System to Support Personalized Access to e-Health Services.,1244-1260,2011,23,IEEE Trans. Knowl. Data Eng.,8,db/journals/tkde/tkde23.html#MeoQU11,http://doi.ieeecomputersociety.org/10.1109/TKDE.2010.174,,,,,,,,,,,,journalsactaHesselink13
2015-09-08,journalstkdeRoweZ02,Neil C. Rowe|Amr Zaky,,Load Balancing of Parallelized Information Filters.,456-461,2002,14,IEEE Trans. Knowl. Data Eng.,2,db/journals/tkde/tkde14.html#RoweZ02,http://doi.ieeecomputersociety.org/10.1109/69.991730,,,,,,,,,,,,journalsactaSimon83
2015-09-08,journalstkdeHuangSSDH13,Jianbin Huang|Heli Sun|Qinbao Song|Hongbo Deng|Jiawei Han,,Revealing Density-Based Clustering Structure from the Core-Connected Tree of a Network.,1876-1889,2013,25,IEEE Trans. Knowl. Data Eng.,8,db/journals/tkde/tkde25.html#HuangSSDH13,http://doi.ieeecomputersociety.org/10.1109/TKDE.2012.100,,,,,,,,,,,,journalsactaBlum82
2015-09-08,journalstkdeZhangLY13,Yi Zhang|Kristian Lum|Jun Yang,,Failure-Aware Cascaded Suppression in Wireless Sensor Networks.,1042-1055,2013,25,IEEE Trans. Knowl. Data Eng.,5,db/journals/tkde/tkde25.html#ZhangLY13,http://doi.ieeecomputersociety.org/10.1109/TKDE.2012.26,,,,,,,,,,,,journalsactaSaxena96
2015-09-08,journalstkdeLitwinR92,Witold Litwin|Tore Risch,,Main Memory Oriented Optimization of OO Queries Using Typed Datalog with Foreign Predicates.,517-528,1992,4,IEEE Trans. Knowl. Data Eng.,6,db/journals/tkde/tkde4.html#LitwinR92,http://doi.ieeecomputersociety.org/10.1109/69.180603,,,,TKDE4/P0517.pdf,,,,,,,,journalsactaHonkala11
2015-09-08,journalstkdeChenWRZ07,Xin Chen|Haining Wang|Shansi Ren|Xiaodong Zhang 0001,,Maintaining Strong Cache Consistency for the Domain Name System.,1057-1071,2007,19,IEEE Trans. Knowl. Data Eng.,8,db/journals/tkde/tkde19.html#ChenWRZ07,http://doi.ieeecomputersociety.org/10.1109/TKDE.2007.1049,,,,,,,,,,,,journalsactaMilner96
2007-06-05,journalstkdeHommersomGLBS07,Arjen Hommersom|Perry Groot|Peter J. F. Lucas|Michael Balser|Jonathan Schmitt,,Verification of Medical Guidelines Using Background Knowledge in Task Networks.,832-846,2007,19,IEEE Trans. Knowl. Data Eng.,6,db/journals/tkde/tkde19.html#HommersomGLBS07,http://dx.doi.org/10.1109/TKDE.2007.190611,,,,,,,,,,,,journalsactaSaxena96
2015-09-09,journalstkdeBartoliDMS14,Alberto Bartoli|Giorgio Davanzo|Eric Medvet|Enrico Sorio,,Semisupervised Wrapper Choice and Generation for Print-Oriented Documents.,208-220,2014,26,IEEE Trans. Knowl. Data Eng.,1,db/journals/tkde/tkde26.html#BartoliDMS14,http://doi.ieeecomputersociety.org/10.1109/TKDE.2012.254,,,,,,,,,,,,journalsactaHesselink13
2015-09-09,journalstkdeRutaGL11,Dymitr Ruta|Bogdan Gabrys|Christiane Lemke,,A Generic Multilevel Architecture for Time Series Prediction.,350-359,2011,23,ns. Knowl. Data Eng.,3,db/journals/tkde/tkde23.html#RutaGL11,http://doi.ieeecomputersociety.org/10.1109/TKDE.2010.137,,,,,,,,,,,,journalsactaMilner96
2015-09-08,journalstkdeXiongWJH14,Tengke Xiong|Shengrui Wang|Qingshan Jiang|Joshua Zhexue Huang,,A Novel Variable-order Markov Model for Clustering Categorical Sequences.,2339-2353,2014,26,IEEE Trans. Knowl. Data Eng.,10,db/journals/tkde/tkde26.html#XiongWJH14,http://doi.ieeecomputersociety.org/10.1109/TKDE.2013.104,,,,,,,,,,,,journalsactaSimon83
2015-09-08,journalstkdeHaveliwala03,Taher H. Haveliwala,,Topic-Sensitive PageRank: A Context-Sensitive Ranking Algorithm for Web Search.,784-796,2003,15,IEEE Trans. Knowl. Data Eng.,4,db/journals/tkde/tkde15.html#Haveliwala03,http://doi.ieeecomputersociety.org/10.1109/TKDE.2003.1208999,,,,,,,,,,,,journalsactaHonkala11
2015-09-08,journalstkdeHerranzNS11,Javier Herranz|Jordi Nin|é,,Optimal Symbol Alignment Distance: A New Distance for Sequences of Symbols.,1541-1554,2011,23,IEEE Trans. Knowl. Data Eng.,10,db/journals/tkde/tkde23.html#HerranzNS11,http://doi.ieeecomputersociety.org/10.1109/TKDE.2010.190,,,,,,,,,,,,journalsactaBozapalidisFR12
2015-09-09,journalstkdeSolotorevskyGM94,Gadi Solotorevsky|Ehud Gudes|Amnon Meisels,,le-Based Language for Specifying Resource Allocation and Time-Tabling.,681-697,1994,6,IEEE Trans. Knowl. Data Eng.,5,db/journals/tkde/tkde6.html#SolotorevskyGM94,http://doi.ieeecomputersociety.org/10.1109/69.317700,,,,TKDE6/P0681.pdf,,,,,,,,journalsactaBozapalidisFR12
2015-09-08,journalstkdeBhattiSEAG07,Rafae Bhatti|Arjmand Samuel|Mohamed Y. Eltabakh|Haseeb Amjad|Arif Ghafoor,,Engineering a Policy-Based System for Federated Healthcare Databases.,1288-1304,2007,19,IEEE Trans. Knowl. Data Eng.,9,db/journals/tkde/tkde19.html#BhattiSEAG07,http://doi.ieeecomputersociety.org/10.1109/TKDE.2007.1050,,,,,,,,,,,,journalsactaMilner96
2015-09-08,journalstkdeWangJYDH05,Ke Wang|Yuelong Jiang|Jeffrey Xu Yu|Guozhu Dong|Jiawei Han,,Divide-and-Approximate: A Novel Constraint Push Strategy for Iceberg Cube Mining.,354-368,2005,17,IEEE Trans. Knowl. Data Eng.,3,db/journals/tkde/tkde17.html#WangJYDH05,http://doi.ieeecomputersociety.org/10.1109/TKDE.2005.45,,,,,,,,,,,,journalsactaHesselink13
2015-09-08,journalstkdeLinHER12,Chenghua Lin|Yulan He|Richard Everson|ger,,Weakly Supervised Joint Sentiment-Topic Detection from Text.,1134-1145,2012,24,IEEE Trans. Knowl. Data Eng.,6,db/journals/tkde/tkde24.html#LinHER12,http://doi.ieeecomputersociety.org/10.1109/TKDE.2011.48,,,,,,,,,,,,journalsactaSaxena96
2015-09-09,journalstkdePalopoliT97,Luigi Palopoli|Riccardo Torlone,,Generalized Production Rules as a Basis for Integrating Active and Deductive Databases.,848-862,1997,9,IEEE Trans. Knowl. Data Eng.,6,db/journals/tkde/tkde9.html#PalopoliT97,http://doi.ieeecomputersociety.org/10.1109/69.649312,,,,,,,,,,,,journalsactaBozapalidisFR12
2015-09-09,journalstkdeShouB0014,Lidan Shou|He Bai|Ke Chen 0005|Gang Chen 0001,,Supporting Privacy Protection in Personalized Web Search.,453-467,2014,26,IEEE Trans. Knowl. Data Eng.,2,db/journals/tkde/tkde26.html#ShouB0014,http://doi.ieeecomputersociety.org/10.1109/TKDE.2012.201,,,,,,,,,,,,journalsactaHonkala11
2015-09-09,journalstkdeGuptaR10,Upavan Gupta|Nagarajan Ranganathan,,A Game Theoretic Approach for Simultaneous Compaction and Equipartitioning of Spatial Data Sets.,465-478,2010,22,IEEE Trans. Knowl. Data Eng.,4,db/journals/tkde/tkde22.html#GuptaR10,http://doi.ieeecomputersociety.org/10.1109/TKDE.2009.110,,,,,,,,,,,,journalsactaSimon83
2015-09-08,journalstkdeManivannan94,S. Manivannan|S. A. Guthrie,,A Knowledge-Based Fatal Incident Decision Model.,534-548,1994,6,IEEE Trans. Knowl. Data Eng.,4,db/journals/tkde/tkde6.html#Manivannan94,http://doi.ieeecomputersociety.org/10.1109/69.298171,,,,TKDE6/P0534.pdf,,,,,,,,journalsactaHonkala11
2015-09-08,journalstkdeBuntine96,Wray L. Buntine,,A Guide to the Literature on Learning Probabilistic Networks from Data.,195-210,1996,8,IEEE Trans. Knowl. Data Eng.,2,db/journals/tkde/tkde8.html#Buntine96,http://doi.ieeecomputersociety.org/10.1109/69.494161,,,,TKDE8/k0195.pdf,,,,,,,,journalsactaHonkala11
2015-11-10,journalstkdeBanerjeeP15,Monami Banerjee|Nikhil R. Pal,,Unsupervised Feature Selection with Controlled Redundancy (UFeSCoR).,3390-3403,2015,27,IEEE Trans. Knowl. Data Eng.,12,db/journals/tkde/tkde27.html#BanerjeeP15,http://doi.ieeecomputersociety.org/10.1109/TKDE.2015.2455509,,,,,,,,,,,,journalsactaHesselink13
2015-09-08,journalstkdeWoonNL04,Yew Kwong Woon|Wee Keong Ng|Ee-Peng Lim,,A Support-Ordered Trie for Fast Frequent Itemset Discovery.,875-879,2004,16,IEEE Trans. Knowl. Data Eng.,7,db/journals/tkde/tkde16.html#WoonNL04,http://doi.ieeecomputersociety.org/10.1109/TKDE.2004.1318569,,,,,,,,,,,,journalsactaKhomenkoKKV06
2015-09-08,journalstkdeCheungNFF96,David Wai-Lok Cheung|Vincent T. Y. Ng|Ada Wai-Chee Fu|Yongjian Fu,,ient Mining of Association Rules in Distributed Databases.,911-922,1996,8,IEEE Trans. Knowl. Data Eng.,6,db/journals/tkde/tkde8.html#CheungNFF96,http://doi.ieeecomputersociety.org/10.1109/69.553158,,,,TKDE8/k0911.pdf,,,,,,,,journalsactaBozapalidisFR12
2015-09-08,journalstkdeChiuehK93,Tzi-cker Chiueh|Randy H. Katz,,A History Approach of Automatic Relationships Establisment for VLSI Design Database.,987-990,1993,5,IEEE Trans. Knowl. Data Eng.,6,db/journals/tkde/tkde5.html#ChiuehK93,http://doi.ieeecomputersociety.org/10.1109/69.250083,,,,TKDE5/P0987.pdf,,,,,,,,journalsactaHesselink13
2015-09-09,journalstkdeBaruP93,Chaitanya K. Baru|Sriram Padmanabhan,,s for Hypercubes.,161-168,1993,5,IEEE Trans. Knowl. Data Eng.,1,db/journals/tkde/tkde5.html#BaruP93,http://doi.ieeecomputersociety.org/10.1109/69.204100,,,,TKDE5/P0161.pdf,,,,,,,,journalsactaSimon83
2015-09-08,journalstkdeSuH05,Chao-Ton Su|Jyh-Hwa Hsu,,An Extended Chi2 Algorithm for Discretization of Real Value Attributes.,437-441,2005,17,IEEE Trans. Knowl. Data Eng.,3,db/journals/tkde/tkde17.html#SuH05,http://doi.ieeecomputersociety.org/10.1109/TKDE.2005.39,,,,,,,,,,,,journalsactaHesselink13
2015-09-08,journalstkdeMurphyR93,Marguerite C. Murphy|Doron Rotem,,Multiprocessor Join Scheduling.,322-338,1993,5,IEEE Trans. Knowl. Data Eng.,2,db/journals/tkde/tkde5.html#MurphyR93,http://doi.ieeecomputersociety.org/10.1109/69.219739,,,,TKDE5/P0322.pdf,,,,,,,,journalsactaSaxena96
2015-09-08,journalstkdeAlbaneseMPPS14,Massimiliano Albanese|Cristian Molinaro|Fabio Persia|Antonio Picariello|V. S. Subrahmanian,,Discovering the Top-k Unexplained Sequences in Time-Stamped Observation Data.,577-594,2014,26,IEEE Trans. Knowl. Data Eng.,3,db/journals/tkde/tkde26.html#AlbaneseMPPS14,http://doi.ieeecomputersociety.org/10.1109/TKDE.2013.33,,,,,,,,,,,,journalsactaHonkala11
2015-11-10,journalstkdeMoriTJHTA15,Tomoya Mori|Atsuhiro Takasu|Jesper Jansson|Jaewook Hwang|Takeyuki Tamura|Tatsuya Akutsu,,Similar Subtree Search Using Extended Tree Inclusion.,3360-3373,2015,27,IEEE Trans. Knowl. Data Eng.,12,db/journals/tkde/tkde27.html#MoriTJHTA15,http://doi.ieeecomputersociety.org/10.1109/TKDE.2015.2457922,,,,,,,,,,,,journalsactaBozapalidisFR12
2015-09-08,journalstkdeTheoharatosLEF05,Christos Theoharatos|Nikolaos A. Laskaris|George Economou|Spiros Fotopoulos,,A Generic Scheme for Color Image Retrieval Based on the Multivariate Wald-Wolfowitz Test.,808-819,2005,17,IEEE Trans. Knowl. Data Eng.,6,db/journals/tkde/tkde17.html#TheoharatosLEF05,http://doi.ieeecomputersociety.org/10.1109/TKDE.2005.85,,,,,,,,,,,,journalsactaKhomenkoKKV06
2015-09-08,journalstkdeRamaswamyR11,Sharadh Ramaswamy|Kenneth Rose,,Adaptive Cluster Distance Bounding for High-Dimensional Indexing.,815-830,2011,23,IEEE Trans. Knowl. Data Eng.,6,db/journals/tkde/tkde23.html#RamaswamyR11,http://doi.ieeecomputersociety.org/10.1109/TKDE.2010.59,,,,,,,,,,,,journalsactaBlum82
2015-09-08,journalstkdeBronselaerBT15,Antoon Bronselaer|Daan Van Britsom|é,,Propagation of Data Fusion.,1330-1342,2015,27,IEEE Trans. Knowl. Data Eng.,5,db/journals/tkde/tkde27.html#BronselaerBT15,http://doi.ieeecomputersociety.org/10.1109/TKDE.2014.2365807,,,,,,,,,,,,journalsactaHesselink13
2015-09-08,journalstkdeCaglieroG14,Luca Cagliero|Paolo Garza,,Infrequent Weighted Itemset Mining Using Frequent Pattern Growth.,903-915,2014,26,IEEE Trans. Knowl. Data Eng.,4,db/journals/tkde/tkde26.html#CaglieroG14,http://doi.ieeecomputersociety.org/10.1109/TKDE.2013.69,,,,,,,,,,,,journalsactaBozapalidisFR12
2015-09-08,journalstkdeChenKC90,Shyi-Ming Chen|Jyh-Sheng Ke|Jin-Fu Chang,,Knowledge Representation Using Fuzzy Petri Nets.,311-319,1990,2,IEEE Trans. Knowl. Data Eng.,3,db/journals/tkde/tkde2.html#ChenKC90,http://doi.ieeecomputersociety.org/10.1109/69.60794,,,,pdf,,,,,,,,journalsactaBlum82
2015-09-09,journalstkdeXiongZY15,Yun Xiong|Yangyong Zhu|Philip S. Yu,,Top-k Similarity Join in Heterogeneous Information Networks.,1710-1723,2015,27,IEEE Trans. Knowl. Data Eng.,6,db/journals/tkde/tkde27.html#XiongZY15,http://doi.ieeecomputersociety.org/10.1109/TKDE.2014.2373385,,,,,,,,,,,,journalsactaBozapalidisFR12
2011-11-03,journalstkdeXinHLSW07,Dong Xin|Jiawei Han|Xiaolei Li|Zheng Shao|Benjamin W. Wah,,Computing Iceberg Cubes by Top-Down and Bottom-Up Integration: The StarCubing Approach.,111-126,2007,19,IEEE Trans. Knowl. Data Eng.,1,db/journals/tkde/tkde19.html#XinHLSW07,http://dx.doi.org/10.1109/TKDE.2007.250589,,,,,,,,,,,,journalsactaKhomenkoKKV06
2015-09-08,journalstkdeLecueM11,é|Nikolay Mehandjiev,,Seeking Quality of Web Service Composition in a Semantic Dimension.,942-959,2011,23,IEEE Trans. Knowl. Data Eng.,6,db/journals/tkde/tkde23.html#LecueM11,http://doi.ieeecomputersociety.org/10.1109/TKDE.2010.237,,,,,,,,,,,,journalsactaKhomenkoKKV06
2015-09-08,journalstkdeXuTL03,Jianliang Xu|Xueyan Tang|Dik Lun Lee,,Performance Analysis of Location-Dependent Cache Invalidation Schemes for Mobile Environments.,474-488,2003,15,IEEE Trans. Knowl. Data Eng.,2,db/journals/tkde/tkde15.html#XuTL03,http://doi.ieeecomputersociety.org/10.1109/TKDE.2003.1185846,,,,,,,,,,,,journalsactaBozapalidisFR12
2015-09-08,journalstkdeFrentzosGT09,Elias Frentzos|Kostas Gratsias|Yannis Theodoridis,,On the Effect of Location Uncertainty in Spatial Querying.,366-383,2009,21,IEEE Trans. Knowl. Data Eng.,3,db/journals/tkde/tkde21.html#FrentzosGT09,http://doi.ieeecomputersociety.org/10.1109/TKDE.2008.164,,,,,,,,,,,,journalsactaSaxena96
2015-09-08,journalstkdeChakravarthy95,Sharma Chakravarthy,,Early Active Database Efforts: A Capsule Summary.,1008-1010,1995,7,IEEE Trans. Knowl. Data Eng.,6,db/journals/tkde/tkde7.html#Chakravarthy95,http://doi.ieeecomputersociety.org/10.1109/69.476505,,,,TKDE7/k1008.pdf,,,,,,,,journalsactaHesselink13
2015-09-09,journalstkdeSelvanN10,S. Selvan|R. V. Nataraj,,Efficient Mining of Large Maximal Bicliques from 3D Symmetric Adjacency Matrix.,1797-1802,2010,22,IEEE Trans. Knowl. Data Eng.,12,db/journals/tkde/tkde22.html#SelvanN10,http://doi.ieeecomputersociety.org/10.1109/TKDE.2010.97,,,,,,,,,,,,journalsactaSimon83
2015-09-09,journalstkdeBaeBKK04,Joonsoo Bae|Hyerim Bae|Suk-Ho Kang|Yeongho Kim,,Automatic Control of Workflow Processes Using ECA Rules.,1010-1023,2004,16,IEEE Trans. Knowl. Data Eng.,8,db/journals/tkde/tkde16.html#BaeBKK04,http://doi.ieeecomputersociety.org/10.1109/TKDE.2004.20,,,,,,,,,,,,journalsactaHonkala11
2015-09-09,journalstkdeRundensteinerB92,Elke A. Rundensteiner|Lubomir Bic,,Set Operations in Object-Based Data Models.,382-398,1992,4,IEEE Trans. Knowl. Data Eng.,4,db/journals/tkde/tkde4.html#RundensteinerB92,http://doi.ieeecomputersociety.org/10.1109/69.149933,,,,TKDE4/P0382.pdf,,,,,,,,journalsactaHesselink13
2015-09-08,journalstkdeChenC12,Chien Chin Chen|Meng Chang Chen,,TSCAN: A Content Anatomy Approach to Temporal Topic Summarization.,170-183,2012,24,IEEE Trans. Knowl. Data Eng.,1,db/journals/tkde/tkde24.html#ChenC12,http://doi.ieeecomputersociety.org/10.1109/TKDE.2010.228,,,,,,,,,,,,journalsactaBozapalidisFR12
2015-09-09,journalstkdeDragutWSYM15,Eduard C. Dragut|Hong Wang|A. Prasad Sistla|Clement T. Yu|Weiyi Meng,,Polarity Consistency Checking for Domain Independent Sentiment Dictionaries.,838-851,2015,27,IEEE Trans. Knowl. Data Eng.,3,db/journals/tkde/tkde27.html#DragutWSYM15,http://doi.ieeecomputersociety.org/10.1109/TKDE.2014.2339855,,,,,,,,,,,,journalsactaMilner96
2015-09-08,journalstkdeRomanoQC05,Paolo Romano|Francesco Quaglia|Bruno Ciciani,,A Lightweight and Scalable e-Transaction Protocol for Three-Tier Systems with Centralized Back-End Database.,1578-1583,2005,17,IEEE Trans. Knowl. Data Eng.,11,db/journals/tkde/tkde17.html#RomanoQC05,http://doi.ieeecomputersociety.org/10.1109/TKDE.2005.171,,,,,,,,,,,,journalsactaBozapalidisFR12
2015-09-08,journalstkdeMarchR95,Salvatore T. March|Sangkyu Rho,,Allocating Data and Operations to Nodes in Distributed Database Design.,305-317,1995,7,IEEE Trans. Knowl. Data Eng.,2,db/journals/tkde/tkde7.html#MarchR95,http://doi.ieeecomputersociety.org/10.1109/69.382299,,,,TKDE7/k0305.pdf,,,,,,,,journalsactaSimon83
2015-09-08,journalstkdeLiLM04,Quanzhong Li|pez|Bongki Moon,,Skyline Index for Time Series Data.,669-684,2004,16,IEEE Trans. Knowl. Data Eng.,6,db/journals/tkde/tkde16.html#LiLM04,http://doi.ieeecomputersociety.org/10.1109/TKDE.2004.14,,,,,,,,,,,,journalsactaBozapalidisFR12
2015-09-08,journalstkdeFraternaliP97,Piero Fraternali|Stefano Paraboschi,,Ordering and Selecting Production Rules for Constraint Maintenance: Complexity and Heuristic Solution.,173-178,1997,9,IEEE Trans. Knowl. Data Eng.,1,db/journals/tkde/tkde9.html#FraternaliP97,http://doi.ieeecomputersociety.org/10.1109/69.567060,,,,,,,,,,,,journalsactaHonkala11
2015-09-08,journalstkdeAbbadiT89,Amr El Abbadi|Sam Toueg,,The Group Paradigm for Concurrency Control Protocols.,376-386,1989,1,IEEE Trans. Knowl. Data Eng.,3,db/journals/tkde/tkde1.html#AbbadiT89,ociety.org/10.1109/69.87982,,,,TKDE1/P0376.pdf,,,,,,,,journalsactaKhomenkoKKV06
2015-09-08,journalstkdeGuptaM05,Himanshu Gupta|Inderpal Singh Mumick,,Selection of Views to Materialize in a Data Warehouse.,24-43,2005,17,IEEE Trans. Knowl. Data Eng.,1,db/journals/tkde/tkde17.html#GuptaM05,http://doi.ieeecomputersociety.org/10.1109/TKDE.2005.16,,,,,,,,,,,,journalsactaBozapalidisFR12
2015-09-08,journalstkdeRongLWDCT13,Chuitian Rong|Wei Lu|Xiaoli Wang|Xiaoyong Du|Yueguo Chen|Anthony K. H. Tung,,Efficient and Scalable Processing of String Similarity Join.,2217-2230,2013,25,IEEE Trans. Knowl. Data Eng.,10,db/journals/tkde/tkde25.html#RongLWDCT13,http://doi.ieeecomputersociety.org/10.1109/TKDE.2012.195,,,,,,,,,,,,journalsactaSaxena96
2015-09-08,journalstkdeGoryczkaXF14,Slawomir Goryczka|Li Xiong|Benjamin C. M. Fung,,\(m\) -Privacy for Collaborative Data Publishing.,2520-2533,2014,26,IEEE Trans. Knowl. Data Eng.,10,db/journals/tkde/tkde26.html#GoryczkaXF14,http://doi.ieeecomputersociety.org/10.1109/TKDE.2013.18,,,,,,,,,,,,journalsactaKhomenkoKKV06
2015-09-09,journalstkdePeiHMWPCDH04,Jian Pei|Jiawei Han|Behzad Mortazavi-Asl|Jianyong Wang|Helen Pinto|Qiming Chen|Umeshwar Dayal|Meichun Hsu,,Mining Sequential Patterns by Pattern-Growth: The PrefixSpan Approach.,1424-1440,2004,16,IEEE Trans. Knowl. Data Eng.,11,db/journals/tkde/tkde16.html#PeiHMWPCDH04,http://doi.ieeecomputersociety.org/10.1109/TKDE.2004.77,,,,,,,,,,,,journalsactaHonkala11
2015-09-09,journalstkdeBianDHRC13,Jiang Bian|Anlei Dong|Xiaofeng He|Srihari Reddy|Yi Chang,,User Action Interpretation for Online Content Optimization.,2161-2174,2013,25,IEEE Trans. Knowl. Data Eng.,9,db/journals/tkde/tkde25.html#BianDHRC13,http://doi.ieeecomputersociety.org/10.1109/TKDE.2012.130,,,,,,,,,,,,journalsactaBozapalidisFR12
2015-09-09,journalstkdeSamperTCN08,J. Javier Samper|s|Eduardo Carrillo|rio Patricio Chagas do Nascimento,,Visualization of Ontologies to Specify Semantic Descriptions of Services.,130-134,2008,20,IEEE Trans. Knowl. Data Eng.,1,ls/tkde/tkde20.html#SamperTCN08,http://doi.ieeecomputersociety.org/10.1109/TKDE.2007.190698,,,,,,,,,,,,journalsactaKhomenkoKKV06
2015-09-08,journalstkdeWooL09,Ho Jin Woo|Won Suk Lee,,estMax: Tracing Maximal Frequent Item Sets Instantly over Online Transactional Data Streams.,1418-1431,2009,21,IEEE Trans. Knowl. Data Eng.,10,db/journals/tkde/tkde21.html#WooL09,http://doi.ieeecomputersociety.org/10.1109/TKDE.2008.233,,,,,,,,,,,,journalsactaSaxena96
2015-09-08,journalstkdeSheikholeslamiCZ02,Gholamhosein Sheikholeslami|Wendy Chang|Aidong Zhang,,SemQuery: Semantic Clustering and Querying on Heterogeneous Features for Visual Data.,988-1002,2002,14,IEEE Trans. Knowl. Data Eng.,5,db/journals/tkde/tkde14.html#SheikholeslamiCZ02,http://doi.ieeecomputersociety.org/10.1109/TKDE.2002.1033769,,,,,,,,,,,,journalsactaSimon83
2015-09-08,journalstkdeChenS12,Jie Chen 0007|Yousef Saad,,Dense Subgraph Extraction with Application to Community Detection.,1216-1230,2012,24,IEEE Trans. Knowl. Data Eng.,7,db/journals/tkde/tkde24.html#ChenS12,http://doi.ieeecomputersociety.org/10.1109/TKDE.2010.271,,,,,,,,,,,,journalsactaMilner96
2015-09-09,journalstkdeLuLH94,Wenyu Lu|Dik Lun Lee|Jiawei Han,,A Study on the Structure of Linear Recursion.,723-737,1994,6,IEEE Trans. Knowl. Data Eng.,5,tkde6.html#LuLH94,http://doi.ieeecomputersociety.org/10.1109/69.317703,,,,TKDE6/P0723.pdf,,,,,,,,journalsactaBlum82
2012-09-16,journalstkdeYu95,Sheng-Ke Yu,,Comments on Knowledge Representation Using Fuzzy Petri Nets.,190-192,1995,7,IEEE Trans. Knowl. Data Eng.,1,db/journals/tkde/tkde7.html#Yu95,,,,,TKDE7/k0190.pdf,,,,,,,,journalsactaHesselink13
